w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
50,10.6,7,5.6,23.6,35.2,0,0.51,14,26,0.105,0.08,2,25,0.07,0.07,0.1,0.03,3,1.7,4.7,4.7,13,13,1.4,3.3,3.3,3.1,0.44,2.5,551.6210675732
46.4,13,7,5.6,14,29.2,0,0.5,14,17,0.07,0.03,2,25,0.07,0.04,0.1,0.3,1.7,2,4.1,3.7,27,10,0.4,1.3,4.4,2.2,1.67,1.2,551.782933201253
20,13,4.6,22.4,14,41.2,0,0.5,14,16,0.105,0.1,2,11,0.105,0.03,0.1,0.16,1.7,0.9,4.4,4.1,27,17,0.1,1.1,1.8,3.5,0.81,1.3,551.918957168024
51.2,10.6,3.4,5.6,6.8,50.8,0,0.51,14,35,0.14,0.08,2,8,0.035,0.03,0.1,0.28,0.6,1.8,2,4.8,24,20,0.5,3.1,4.2,1.9,0.35,1.9,552.103268155633
48.8,8.2,13,5.6,16.4,26.8,0,0.51,14,21,0.175,0.03,2,22,0.105,0.06,0.1,0.43,1.2,2.2,3.3,3.8,13,4,0.1,4.3,4.2,0.7,0.46,1.7,552.745443672673
44,7,9.4,6.8,21.2,18.4,0,0.51,14,27,0.105,0.08,2,12,0.14,0.04,0.1,0.48,1.2,0.3,4.2,4.4,25,8,2.3,2.4,1.6,4.3,0.19,2.5,552.79155773572
26,8.2,13,14,22.4,7.6,0,0.51,14,26,0.14,0.02,2,12,0.07,0.02,0.1,0.05,1.8,3.3,4.3,4.3,15,29,2.3,2,0.6,4.7,0.99,2.8,552.873856480778
38,4.6,2.2,16.4,8,46,0,0.51,14,33,0.14,0.01,2,20,0.105,0.02,0.1,0.2,0.8,0.4,5,4.7,0,13,2.1,1.9,3,5,0.24,1.6,553.628151486566
20,11.8,9.4,18.8,16.4,14.8,0,0.51,14,28,0.07,0.01,2,27,0.07,0.04,0.1,0.48,1,3.8,3.9,4.3,12,30,4.8,4.9,3,4.3,0.42,1.8,553.97562747757
24.8,9.4,7,15.2,17.6,12.4,0,0.51,14,19,0.14,0.07,2,34,0.105,0.04,0.1,0.11,0.8,1.2,4.1,2.3,28,10,0.9,0.1,2.5,1.8,0.25,2.2,554.013576913764
52.4,2.2,8.2,18.8,10.4,43.6,0,0.51,14,26,0.105,0.01,2,16,0.14,0.03,0.1,0.33,0.8,1.7,4.4,3.8,11,19,3.2,1.3,3.4,4,0.22,2.6,554.510293619774
29.6,5.8,13,14,11.6,6.4,0,0.51,14,18,0.14,0.08,2,11,0.07,0.07,0.1,0.37,1.5,0.9,4.3,4.7,14,29,1.8,3.3,1.9,3.8,0.4,2.4,554.581501276282
39.2,11.8,5.8,6.8,20,6.4,0,0.5,14,13,0.175,0.07,2,23,0.105,0.02,0.1,0.49,2.2,0.6,3.8,4.5,11,15,0.7,0.6,2.2,0.8,0.15,2.6,554.582762838481
33.2,3.4,3.4,26,8,4,0,0.51,14,33,0.175,0.06,2,20,0.105,0.07,0.1,0.18,0.8,2.4,4.7,3.7,25,20,2.1,1,2.5,4.8,0.48,1.1,554.886862696192
32,7,2.2,18.8,23.6,16,0,0.5,14,32,0.07,0.02,2,31,0.035,0.02,0.1,0.06,2.4,3.9,4.9,4.7,26,14,2.8,3,4.7,4.1,1.93,4,555.453340351016
51.2,2.2,4.6,22.4,10.4,47.2,0,0.51,14,29,0.07,0.03,2,23,0.175,0.1,0.1,0.5,0.8,3.7,3.1,2.6,10,12,2.3,4.1,2.2,4.3,0.63,2.5,555.626914331888
21.2,11.8,8.2,17.6,5.6,29.2,0,0.5,14,17,0.175,0.05,2,19,0.035,0.01,0.1,0.47,0.6,1,2,2.4,26,20,1.5,0.2,0.3,3.6,0.27,1.7,555.803959848705
47.6,5.8,2.2,8,9.2,46,0,0.5,14,33,0.175,0.06,2,26,0.035,0.01,0.1,0.04,0.8,1.9,3.2,4.3,29,7,4.7,4.5,2.1,1.6,0.75,3.1,556.308304807022
26,9.4,9.4,15.2,10.4,40,0,0.51,14,13,0.14,0.03,2,33,0.035,0.03,0.1,0.39,0.9,1.3,3.3,5,20,13,4.7,4.3,2,1.4,0.79,2.2,556.331040033533
35.6,10.6,2.2,9.2,5.6,34,0,0.51,14,33,0.175,0.01,2,25,0.175,0.09,0.1,0.5,0.7,1,3.3,3.6,5,3,0.5,4.8,4.5,2.3,0.36,2,556.662086104758
50,7,13,5.6,21.2,17.2,0,0.5,14,35,0.07,0.04,2,21,0.035,0.03,0.1,0.31,1.1,0.8,4.9,5,18,9,4.4,2.9,1,3.4,0.79,1.8,556.727167904619
51.2,4.6,7,6.8,4.4,23.2,0,0.51,14,30,0.175,0.04,2,7,0.175,0.04,0.1,0.21,0.4,3.8,2.5,3.4,4,18,0.8,1.6,3.6,3.3,0.16,1.4,556.81384372896
45.2,4.6,9.4,9.2,22.4,36.4,0,0.51,14,26,0.105,0.02,2,12,0.14,0.05,0.1,0.33,2.6,2.2,3.7,4.8,24,17,3.2,1.3,2,0.2,0.74,3.6,556.981824999424
23.6,9.4,7,18.8,18.8,20.8,0,0.5,14,19,0.105,0.09,2,25,0.175,0.08,0.1,0.26,2.2,2,3.4,3.7,25,5,0.4,1.8,2.4,1.9,1.64,2.9,556.999486272641
30.8,10.6,9.4,9.2,17.6,6.4,0,0.51,14,16,0.07,0.05,2,14,0.105,0.05,0.1,0.45,1.1,1.2,4,3.6,23,16,0.4,3.4,2.2,0.2,0.53,1.4,557.130340411352
47.6,4.6,9.4,9.2,15.2,50.8,0,0.51,14,29,0.105,0.03,2,19,0.14,0.05,0.1,0.35,1.8,0.7,3.7,3.7,29,23,4.2,0.8,5,1.8,0.34,1.6,557.133958943361
35.6,5.8,10.6,12.8,12.8,49.6,0,0.51,14,30,0.175,0.02,2,33,0.175,0.04,0.1,0.4,1.1,2,2.1,1.9,5,12,0.1,3.8,3.9,3.8,0.6,1.8,557.414860600678
35.6,3.4,8.2,17.6,14,12.4,0,0.5,14,32,0.105,0.05,2,9,0.14,0.04,0.1,0.34,0.7,0.8,3.4,3,1,20,5,0.5,0.7,0.3,0.28,2.3,557.744491854738
35.6,5.8,9.4,11.6,4.4,32.8,0,0.51,14,34,0.14,0.04,2,13,0.07,0.07,0.1,0.36,0.4,1.2,1.8,3.9,10,3,4.2,3.8,2.5,1.3,0.23,1.3,557.757378249891
24.8,13,10.6,14,21.2,37.6,0,0.51,14,34,0.175,0.05,2,13,0.07,0.02,0.1,0.22,1.6,2.1,4.9,4.6,23,14,3.8,3,1.1,1.9,0.37,2,557.780159745783
41.6,3.4,10.6,17.6,17.6,42.4,0,0.5,14,33,0.175,0.08,2,32,0.14,0.06,0.1,0.14,2.1,2.3,3.8,2.8,22,29,0.4,3.2,0.6,0.1,1.99,2.4,557.812392621363
50,3.4,1,14,9.2,41.2,0,0.51,14,19,0.07,0.02,2,31,0.07,0.07,0.1,0.25,0.9,2.2,4.1,3.7,30,19,3.2,1.7,0.5,4.3,0.62,3.3,557.926852563432
28.4,10.6,8.2,11.6,16.4,20.8,0,0.5,14,19,0.07,0.03,2,7,0.175,0.06,0.1,0.36,1.8,1.7,3.2,2.7,22,11,2.8,1.9,1.2,5,0.89,2.6,558.423724882425
22.4,10.6,7,16.4,6.8,17.2,0,0.51,14,13,0.07,0.04,2,14,0.07,0.04,0.1,0.5,0.8,1.2,3.1,5,14,8,0.1,4.8,4.9,0.9,0.32,1.2,558.537354066903
32,7,4.6,14,4.4,53.2,0,0.51,14,32,0.105,0.03,2,19,0.105,0.08,0.1,0.21,0.3,0.7,1.5,2,10,15,0.2,1.4,4.3,2.6,0.15,1.1,558.810630406772
21.2,11.8,13,18.8,4.4,41.2,0,0.51,14,13,0.105,0.01,2,26,0.14,0.05,0.1,0.41,0.5,1.1,2,1.9,18,19,4.5,4,4.3,2.6,0.44,1.1,558.962678418432
51.2,2.2,9.4,15.2,22.4,11.2,0,0.51,14,17,0.035,0.01,2,22,0.035,0.03,0.1,0.33,2.2,1.3,4.4,2.9,16,19,3.1,3.8,0.6,4.3,0.5,2.4,559.20603210262
33.2,8.2,8.2,10.4,18.8,24.4,0,0.51,14,31,0.07,0.02,2,6,0.14,0.08,0.1,0.5,0.9,2.8,4.4,2.5,5,25,0.1,5,3.6,5,0.39,1.4,559.209824866145
27.2,5.8,8.2,21.2,17.6,16,0,0.51,14,29,0.105,0.08,2,28,0.175,0.06,0.1,0.49,1.8,3.6,4.2,1.7,26,2,1.9,3.7,3.4,3.8,1.31,1.2,559.639763750248
17.6,13,13,22.4,22.4,17.2,0,0.5,14,18,0.175,0.03,2,9,0.175,0.09,0.1,0.28,1.7,1.2,3.5,3.8,13,10,2.2,3.3,3.5,0.8,0.88,3.3,559.66662861787
35.6,11.8,4.6,9.2,14,48.4,0,0.5,14,15,0.175,0.03,2,11,0.175,0.02,0.1,0.41,0.9,1.7,4.4,5,14,15,0.5,4.4,3.1,3.5,0.41,3.8,559.727373748576
35.6,5.8,5.8,12.8,20,29.2,0,0.51,14,33,0.07,0.02,2,32,0.105,0.01,0.1,0.48,2.2,3.9,4.1,4.9,18,26,2.9,0.7,4.8,2.7,1.27,2.2,560.076646021003
27.2,8.2,8.2,15.2,15.2,25.6,0,0.5,14,27,0.175,0.01,2,34,0.14,0.05,0.1,0.23,1.4,2,5,4,4,2,3.3,0.2,1.6,0.6,0.26,2.8,560.267053628193
41.6,11.8,4.6,6.8,6.8,31.6,0,0.51,14,33,0.07,0.02,2,31,0.105,0.07,0.1,0.19,0.7,1.7,4.8,4.5,29,10,3.3,4.4,4.7,5,0.37,1.4,560.48679905411
52.4,2.2,9.4,15.2,6.8,7.6,0,0.5,14,20,0.175,0.01,2,13,0.105,0.06,0.1,0.22,0.8,2.3,3.3,3.4,21,11,2,0.8,3,3.6,0.7,2.6,560.582063338143
24.8,7,5.8,22.4,26,23.2,0,0.5,14,33,0.14,0.09,2,17,0.105,0.05,0.1,0.5,2.4,4.4,4.4,3.8,1,8,0.5,4.8,1.7,0.1,0.67,3.7,560.653006449282
24.8,10.6,3.4,20,23.6,29.2,0,0.51,14,35,0.14,0.01,2,25,0.175,0.03,0.1,0.38,2.1,4.2,4,4,1,22,2.3,4.8,2.7,3.4,0.98,3.3,560.666994204158
32,4.6,11.8,21.2,12.8,43.6,0,0.5,14,20,0.14,0.07,2,34,0.14,0.08,0.1,0.5,1.6,1,4.9,3.3,30,9,5,4.3,4.9,3.7,0.52,3.1,560.73663247047
23.6,10.6,2.2,17.6,4.4,29.2,0,0.51,14,28,0.14,0.04,2,29,0.105,0.1,0.1,0.43,0.5,2.5,2,4.4,28,6,1.4,1.5,2.6,1.7,0.2,1.9,560.793625278308
28.4,7,5.8,17.6,20,31.6,0,0.51,14,31,0.175,0.1,2,31,0.105,0.04,0.1,0.32,2.5,2.9,3.6,3.6,3,16,1.4,3.1,4.1,4.5,1.7,2.8,561.228964941745
36.8,3.4,13,22.4,12.8,28,0,0.51,14,29,0.07,0.04,2,18,0.14,0.08,0.1,0.21,1.3,2,3.1,2.7,27,12,3.5,4.9,0.1,1.2,0.29,2.3,561.425561146311
40.4,3.4,13,15.2,15.2,23.2,0,0.51,14,28,0.175,0.02,2,8,0.07,0.07,0.1,0.37,1.7,1.1,3,4.3,22,4,1.3,0.7,2.9,0.4,1,2.6,561.500913359541
41.6,7,2.2,10.4,20,44.8,0,0.5,14,29,0.07,0.04,2,12,0.175,0.04,0.1,0.4,0.9,0.6,4.9,4.7,10,22,5,1.1,3.3,3.5,0.54,2,561.607306250746
23.6,10.6,2.2,18.8,5.6,34,0,0.51,14,32,0.105,0.02,2,8,0.035,0.01,0.1,0.29,0.4,1.6,2.2,4.3,17,9,1.3,0.9,2.2,0.8,0.19,1.2,561.66777252072
17.6,11.8,7,24.8,4.4,18.4,0,0.51,14,9,0.14,0.07,2,35,0.035,0.02,0.1,0.13,0.3,0.8,1.9,4.6,17,11,0.3,4.5,2.7,5,0.11,1.3,561.85147644639
44,11.8,8.2,5.6,17.6,6.4,0,0.5,14,26,0.14,0.08,2,35,0.14,0.1,0.1,0.29,0.9,2.1,4.9,4.9,11,19,2.2,1.6,3.5,2.9,0.55,3.1,562.133599397828
23.6,9.4,13,17.6,24.8,19.6,0,0.5,14,23,0.07,0.01,2,32,0.07,0.05,0.1,0.11,2.9,2.1,5,4.5,0,10,4.3,3.4,2.6,2.2,1.11,4.4,562.285791922556
22.4,7,13,23.6,24.8,6.4,0,0.51,14,33,0.14,0.05,2,21,0.105,0.04,0.1,0.16,2.1,3.4,5,5,19,8,1.2,2.5,1.6,4.3,0.25,4.2,562.403815462543
27.2,7,4.6,24.8,21.2,53.2,0,0.51,14,35,0.105,0.07,2,9,0.175,0.06,0.1,0.42,2,0.9,4.3,2.5,23,19,3.3,1.1,4.2,3.3,0.61,2.3,562.442821018303
36.8,4.6,10.6,11.6,21.2,18.4,0,0.5,14,17,0.175,0.09,2,18,0.14,0.01,0.1,0.2,1.2,1.8,4.8,3.9,9,27,2.8,0.5,1.4,0.9,0.59,3.4,562.731588976415
29.6,4.6,8.2,24.8,23.6,11.2,0,0.51,14,16,0.105,0.09,2,31,0.105,0.02,0.1,0.14,2.6,1.9,3.9,4.2,19,22,2.9,3.1,4.9,2.6,0.77,3.2,563.222819981473
24.8,9.4,5.8,16.4,12.8,20.8,0,0.5,14,30,0.035,0.02,2,34,0.175,0.06,0.1,0.22,0.6,3.6,3.6,4.4,3,11,2.8,1.9,3.6,1,0.27,2.5,563.256925261621
27.2,5.8,2.2,24.8,11.6,5.2,0,0.5,14,24,0.14,0.05,2,29,0.14,0.05,0.1,0.29,0.5,2.5,4.9,3.9,13,15,3.2,3.4,4.1,0.3,0.33,3.4,563.327418333252
23.6,7,7,24.8,22.4,14.8,0,0.51,14,34,0.14,0.03,2,29,0.105,0.03,0.1,0.19,2.7,0.9,4.5,2.9,28,2,4.1,4.5,2.9,4.8,0.44,2.6,563.371406447007
36.8,8.2,11.8,9.2,10.4,42.4,0,0.5,14,33,0.175,0.03,2,6,0.175,0.07,0.1,0.16,0.9,2.2,3.2,4,0,26,0.8,0.6,0.2,4.7,0.77,1.1,563.397302983034
51.2,4.6,5.8,6.8,5.6,17.2,0,0.51,14,27,0.105,0.05,2,25,0.105,0.09,0.1,0.31,0.5,3.4,3,4.7,5,29,4.6,0.6,2,2.6,0.22,1.7,563.429291666807
28.4,8.2,5.8,14,15.2,22,0,0.51,14,30,0.175,0.02,2,25,0.07,0.01,0.1,0.24,0.9,2.3,4.9,4.6,6,7,0.7,2.6,1.6,3.9,0.65,2.2,563.545157989945
38,10.6,11.8,8,21.2,32.8,0,0.5,14,13,0.14,0.02,2,28,0.175,0.06,0.1,0.38,1.2,0.4,4.3,4.6,12,23,3.3,4.5,0.8,0.6,0.31,3.9,563.720147776275
29.6,10.6,7,11.6,18.8,25.6,0,0.5,14,32,0.14,0.03,2,19,0.105,0.05,0.1,0.38,1.9,2.5,4.9,4.6,26,3,0.7,3.7,3.3,2.9,1.45,1.5,563.841803384132
48.8,4.6,3.4,8,4.4,31.6,0,0.5,14,25,0.105,0.03,2,14,0.175,0.1,0.1,0.3,0.4,0.7,2.4,1.2,27,6,3.8,2.8,3.6,2.9,0.35,1.1,563.90306035908
50,3.4,7,9.2,3.2,17.2,0,0.5,14,23,0.175,0.07,2,35,0.07,0.02,0.1,0.07,0.4,2.6,1.6,4,16,11,1.6,3.7,3.3,3.8,0.18,1.5,563.96257073839
42.8,3.4,5.8,16.4,8,48.4,0,0.51,14,11,0.175,0.04,2,20,0.175,0.07,0.1,0.4,0.9,1.2,4,3.1,7,2,2.5,2.4,2.4,0.1,0.11,1.9,563.996455446994
20,11.8,10.6,18.8,21.2,10,0,0.51,14,34,0.175,0.1,2,17,0.105,0.07,0.1,0.05,1.6,3.7,3.4,4.6,20,25,0.2,4.2,3.2,1.3,1.13,3.3,564.051183099611
48.8,8.2,2.2,6.8,24.8,16,0,0.5,14,27,0.175,0.02,2,11,0.175,0.07,0.1,0.39,2.5,3.3,4.6,4.7,25,30,1.8,4.1,2.4,3.9,0.75,4.2,564.333739613481
22.4,10.6,11.8,17.6,14,28,0,0.51,14,27,0.105,0.09,2,5,0.07,0.04,0.1,0.14,1.3,3,3.5,1.8,27,15,0.3,3,2.5,4.1,0.9,1,564.381804927745
20,10.6,13,21.2,9.2,23.2,0,0.51,14,23,0.14,0.01,2,19,0.07,0.04,0.1,0.23,0.9,2.8,2.5,3.6,16,6,4.4,2.1,0.9,2.9,0.39,1.4,564.479749783365
28.4,9.4,11.8,11.6,18.8,10,0,0.51,14,25,0.175,0.01,2,26,0.07,0.04,0.1,0.23,1.5,2.8,4.5,3.6,29,16,4.7,0.6,2.1,0.2,1.23,1.7,564.643460770436
29.6,10.6,13,11.6,9.2,40,0,0.5,14,22,0.175,0.03,2,17,0.035,0.02,0.1,0.05,0.6,1.2,3,2.9,16,0,1.4,2.8,0.2,3.5,0.33,2.4,564.991612903131
27.2,10.6,3.4,12.8,8,17.2,0,0.51,14,34,0.14,0.03,2,27,0.14,0.08,0.1,0.49,1,1.5,3.9,3.3,7,28,3.4,2,4,1.5,0.13,2.1,565.128741846328
42.8,3.4,7,15.2,3.2,34,0,0.51,14,8,0.14,0.03,2,12,0.035,0.01,0.1,0.06,0.4,0.5,1.6,2.9,19,10,3.3,2.9,4.8,4.6,0.22,1.2,565.408215254101
23.6,11.8,4.6,15.2,8,16,0,0.5,14,35,0.035,0.01,2,34,0.105,0.03,0.1,0.19,0.9,1.9,3.5,4,11,0,4.7,1.8,0.7,2.1,0.77,2.3,565.4101379605
30.8,4.6,9.4,18.8,15.2,5.2,0,0.5,14,34,0.07,0.01,2,7,0.035,0.02,0.1,0.13,1.3,4.2,4,3.4,13,24,3.4,4.9,0.5,0.9,0.77,1.6,565.511938756135
34.4,4.6,5.8,20,16.4,41.2,0,0.5,14,17,0.105,0.09,2,29,0.07,0.04,0.1,0.24,1.7,0.8,4.8,5,21,29,1.9,1.7,2.6,1.6,0.19,3.7,565.528806048487
48.8,13,7,5.6,17.6,35.2,0,0.51,14,7,0.14,0.07,2,24,0.14,0.08,0.1,0.32,2.3,0.6,4,3,27,3,0.1,4.2,3.6,2.5,0.18,1.5,565.603908534994
28.4,5.8,4.6,21.2,4.4,32.8,0,0.51,14,30,0.14,0.01,2,15,0.07,0.01,0.1,0.1,0.4,1.8,2.1,4.8,7,20,3.6,0.4,0.1,0.7,0.1,1.1,565.679807559853
33.2,8.2,10.6,10.4,15.2,16,0,0.5,14,33,0.105,0.04,2,7,0.14,0.05,0.1,0.2,1.8,1.7,2.8,2.2,5,4,0.7,1,4.1,1.8,0.63,2,565.740340301795
39.2,9.4,3.4,8,8,28,0,0.5,14,33,0.105,0.09,2,16,0.175,0.02,0.1,0.33,1,1.2,4.7,4.2,29,0,3.1,0.6,0.3,4.3,0.29,2.2,565.746895994949
24.8,5.8,13,23.6,3.2,4,0,0.51,14,28,0.14,0.07,2,30,0.14,0.04,0.1,0.32,0.4,3.7,1.7,1.4,14,12,0.2,3.6,3.7,0.9,0.24,1,565.789164597449
38,8.2,2.2,10.4,10.4,47.2,0,0.51,14,14,0.14,0.02,2,31,0.07,0.03,0.1,0.35,1,0.9,4.1,5,23,18,1.4,2.3,4.9,3.4,0.55,1,565.967598266637
30.8,8.2,2.2,16.4,16.4,25.6,0,0.5,14,26,0.14,0.07,2,11,0.175,0.06,0.1,0.23,2,2.8,4.6,2.5,24,8,4.5,0.9,2.7,2.1,1.16,2.4,565.979567838488
36.8,5.8,3.4,14,26,23.2,0,0.5,14,32,0.07,0.07,2,31,0.175,0.07,0.1,0.38,3.1,1.6,4.5,4.7,15,15,0.2,0.2,4.9,4.2,0.83,4,566.018475994057
22.4,11.8,4.6,21.2,23.6,28,0,0.51,14,20,0.14,0.06,2,8,0.175,0.08,0.1,0.19,2.5,0.9,5,4,18,17,0.3,0.9,4.8,2.4,0.3,2.2,566.045788642901
40.4,4.6,4.6,15.2,23.6,50.8,0,0.51,14,32,0.14,0.01,2,16,0.035,0.02,0.1,0.07,2.3,4.2,4.5,4.6,4,22,0.6,1.9,1.4,2.4,0.35,2.8,566.073593211527
35.6,3.4,7,23.6,8,16,0,0.5,14,35,0.105,0.06,2,16,0.07,0.04,0.1,0.09,0.9,4.1,4,4.1,12,0,2.4,2.6,4.7,5,0.69,2,566.095336858909
39.2,11.8,8.2,8,24.8,40,0,0.5,14,27,0.14,0.05,2,32,0.07,0.02,0.1,0.38,3.3,3.4,4.6,4.7,14,26,4.4,1.8,3,0.7,0.57,2.9,566.612157935503
33.2,5.8,3.4,15.2,15.2,25.6,0,0.5,14,25,0.035,0.01,2,12,0.105,0.08,0.1,0.32,1.4,1.2,3,4.1,18,20,1.5,2.1,3,1.4,1.07,2.8,566.742331393902
38,10.6,2.2,9.2,16.4,32.8,0,0.51,14,21,0.175,0.03,2,24,0.14,0.07,0.1,0.47,1,1,4,4.5,4,21,1.8,1.1,1.3,2.9,0.58,1.8,566.948128221578
48.8,8.2,1,6.8,10.4,7.6,0,0.51,14,30,0.035,0.01,2,11,0.14,0.04,0.1,0.24,1.3,3.5,4.6,3,25,8,3.2,0.5,2.5,3.1,0.78,2.8,566.973740054593
36.8,4.6,8.2,12.8,14,11.2,0,0.51,14,33,0.07,0.01,2,30,0.07,0.03,0.1,0.27,0.6,3.6,4,3.2,25,12,1.5,0.8,2.8,1.2,0.26,1.8,567.290171313143
47.6,13,13,5.6,12.8,34,0,0.5,14,13,0.105,0.06,2,13,0.14,0.04,0.1,0.23,0.6,1.3,3.5,3.2,11,21,3.4,3.9,0.7,2.6,0.56,1.8,567.293214048945
34.4,8.2,5.8,10.4,20,23.2,0,0.5,14,26,0.07,0.05,2,30,0.105,0.05,0.1,0.18,2,2.2,3.7,4.7,28,2,2.4,4.4,0.2,1.8,1.25,3.1,567.450390087675
42.8,11.8,1,6.8,5.6,11.2,0,0.5,14,34,0.175,0.06,2,24,0.175,0.07,0.1,0.18,0.6,3.7,2.9,4.6,20,9,2,2.9,4.3,2.1,0.27,2,567.54699766356
44,5.8,7,9.2,10.4,48.4,0,0.51,14,7,0.105,0.03,2,18,0.175,0.07,0.1,0.32,0.6,0.4,4,3.2,2,25,4.9,3.4,3,2.4,0.32,3,567.679393059326
29.6,11.8,8.2,11.6,12.8,43.6,0,0.5,14,32,0.175,0.05,2,23,0.105,0.03,0.1,0.16,1.6,1.1,3.4,4.8,21,16,4.1,0.9,3.1,2.7,0.52,2,567.829311167141
47.6,11.8,4.6,5.6,23.6,12.4,0,0.51,14,18,0.105,0.08,2,15,0.14,0.09,0.1,0.19,1.1,1.2,4.8,2.8,1,23,4.2,2,4,5,0.55,2.5,567.996109288096
46.4,3.4,3.4,11.6,23.6,12.4,0,0.51,14,20,0.07,0.01,2,15,0.14,0.01,0.1,0.16,1.1,1.4,4.9,3.3,22,29,3.1,1,2.9,4.1,0.82,3,568.019536116171
42.8,7,2.2,10.4,23.6,52,0,0.51,14,25,0.14,0.08,2,18,0.14,0.07,0.1,0.2,1.2,2.4,4.5,3.3,28,20,0.3,3.6,2.6,1.8,0.84,2.6,568.104695273806
47.6,2.2,10.6,17.6,8,4,0,0.5,14,21,0.175,0.07,2,15,0.035,0.02,0.1,0.31,0.7,1.2,4,2.7,17,13,0.9,0.1,3.1,4.6,0.16,1.8,568.446971381276
38,4.6,13,12.8,18.8,43.6,0,0.51,14,35,0.14,0.09,2,24,0.14,0.07,0.1,0.44,1.5,3.2,4.9,5,14,10,2.4,2.8,5,2.9,0.8,1.6,568.742564625689
22.4,9.4,11.8,18.8,10.4,17.2,0,0.5,14,29,0.07,0.04,2,31,0.175,0.06,0.1,0.32,1,0.2,2.2,1.7,18,5,2.1,0.7,3.8,3.5,0.19,1,568.876379502162
27.2,4.6,10.6,20,21.2,5.2,0,0.5,14,31,0.175,0.1,2,17,0.07,0.02,0.1,0.29,1.6,1.1,4.6,2.8,14,29,1.6,1.1,4.3,2.3,1.09,1.9,569.00304098347
47.6,10.6,5.8,5.6,10.4,20.8,0,0.5,14,22,0.105,0.1,2,23,0.175,0.05,0.1,0.5,0.7,2.9,5,2.7,7,8,0.7,1.9,4.8,0.4,0.31,1.4,569.042931429704
24.8,7,7,22.4,10.4,31.6,0,0.5,14,16,0.035,0.02,2,23,0.175,0.06,0.1,0.15,0.8,0.9,2.9,3.1,25,28,4,2.2,2.4,2.6,0.39,2.1,569.067695122197
38,3.4,2.2,26,8,32.8,0,0.51,14,21,0.175,0.03,2,16,0.105,0.1,0.1,0.5,0.6,0.7,2.2,2.4,8,19,4.1,2.9,4.6,2.4,0.4,1.6,569.228467135938
35.6,9.4,8.2,10.4,23.6,53.2,0,0.51,14,15,0.07,0.04,2,16,0.07,0.05,0.1,0.25,1.7,1.7,3.9,3.9,8,20,5,4.9,2.1,1.4,0.76,3.2,569.349229698061
32,3.4,10.6,22.4,22.4,10,0,0.51,14,14,0.07,0.06,2,17,0.105,0.1,0.1,0.43,1.8,0.3,4.9,4.1,13,9,2.8,3.1,0.5,0.2,0.29,2.3,569.351122274101
27.2,9.4,13,15.2,18.8,40,0,0.5,14,18,0.105,0.03,2,16,0.175,0.1,0.1,0.48,2,0.5,5,3,10,8,2.6,0.2,3.8,2.1,0.46,1,569.62621231358
35.6,8.2,13,9.2,10.4,24.4,0,0.51,14,25,0.175,0.05,2,12,0.105,0.1,0.1,0.18,0.7,1.3,3.7,2.7,3,2,2.3,1.6,1.1,3.2,0.62,2.1,569.648010430362
23.6,10.6,3.4,20,15.2,31.6,0,0.5,14,33,0.07,0.04,2,17,0.105,0.1,0.1,0.41,0.7,3.5,3.1,3.2,30,18,4.8,2.1,4.4,5,0.21,2.4,569.722295853492
47.6,11.8,2.2,6.8,17.6,42.4,0,0.5,14,33,0.07,0.02,2,18,0.14,0.07,0.1,0.47,1.1,3,4,4.2,29,9,1.1,0.2,4.2,1.2,0.3,3,569.928553159969
52.4,10.6,8.2,5.6,14,53.2,0,0.5,14,23,0.175,0.03,2,30,0.105,0.07,0.1,0.26,1.5,1.8,4.2,3.2,23,29,3.6,0.1,1.3,2.7,0.72,1.9,570.185472875269
41.6,3.4,2.2,16.4,5.6,13.6,0,0.51,14,35,0.175,0.05,2,31,0.175,0.06,0.1,0.33,0.7,1.1,2.1,4.5,11,21,2.4,0.1,1.1,3.8,0.11,1.1,570.2567594227
34.4,10.6,13,9.2,17.6,38.8,0,0.51,14,13,0.175,0.01,2,30,0.105,0.04,0.1,0.25,0.8,1.6,3.1,4.1,24,18,1,4.4,1.2,0.1,0.43,2.9,570.390742062216
42.8,13,10.6,6.8,10.4,50.8,0,0.51,14,29,0.175,0.05,2,5,0.175,0.07,0.1,0.48,0.7,1,3.3,2.2,3,12,0.8,2,1.2,4.1,0.41,2.1,570.452206228432
23.6,9.4,10.6,16.4,14,6.4,0,0.5,14,23,0.105,0.09,2,33,0.175,0.03,0.1,0.41,1.7,1.8,3.2,2.2,1,0,3.6,2,3.1,0.1,0.89,1.2,570.661170812937
24.8,9.4,10.6,14,6.8,7.6,0,0.5,14,8,0.14,0.09,2,9,0.175,0.02,0.1,0.3,0.4,1,2.6,3.2,28,4,0.7,2,3.8,4,0.23,1.5,571.218990555707
44,5.8,5.8,9.2,5.6,50.8,0,0.5,14,33,0.105,0.1,2,25,0.105,0.01,0.1,0.37,0.6,3,2.8,4.7,16,3,3.7,3.2,0.2,0.4,0.54,2.5,571.30395395861
