w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_left_T
22.4,7.0,5.8,5.6,26.0,11.2,0.0,0.51,14.0,25.0,0.07,0.02,2.0,22.0,0.105,0.03,0.1,0.19,2.5,3.0,5.0,4.7,26.0,7.0,1.6,3.6,4.3,2.9,2.13,3.9,0.0520674136028192
8.0,5.8,7.0,23.6,11.6,41.2,0.0,0.51,14.0,24.0,0.175,0.1,2.0,31.0,0.14,0.02,0.1,0.31,1.4,2.1,4.6,4.2,19.0,14.0,1.6,3.8,3.5,3.6,1.29,3.1,0.150627043481345
15.2,4.6,3.4,12.8,21.2,11.2,0.0,0.51,14.0,34.0,0.14,0.06,2.0,15.0,0.175,0.03,0.1,0.42,1.6,4.3,4.9,3.9,25.0,17.0,3.0,4.7,4.0,0.6,0.93,3.7,0.0968991031545534
33.2,7.0,2.2,23.6,8.0,26.8,0.0,0.5,14.0,28.0,0.105,0.01,2.0,33.0,0.035,0.02,0.1,0.29,1.0,1.1,3.8,4.2,24.0,25.0,2.1,1.0,4.6,4.9,0.44,3.7,0.0371801863310306
35.6,9.4,10.6,15.2,16.4,40.0,0.0,0.5,14.0,27.0,0.105,0.08,2.0,11.0,0.175,0.03,0.1,0.47,1.3,1.4,3.7,4.4,15.0,8.0,3.5,0.3,0.6,2.4,0.75,1.7,0.0237893324859825
30.8,10.6,2.2,26.0,18.8,50.8,0.0,0.5,14.0,16.0,0.14,0.05,2.0,27.0,0.105,0.09,0.1,0.29,2.1,2.0,3.3,3.4,6.0,17.0,3.9,3.1,1.3,2.5,0.37,2.4,0.0241492998817497
30.8,7.0,7.0,8.0,12.8,14.8,0.0,0.5,14.0,33.0,0.14,0.01,2.0,17.0,0.105,0.07,0.1,0.39,1.1,0.5,4.6,2.2,18.0,5.0,4.0,3.4,3.3,3.5,0.49,1.9,0.0411310440919275
23.6,7.0,7.0,24.8,22.4,14.8,0.0,0.51,14.0,34.0,0.14,0.03,2.0,29.0,0.105,0.03,0.1,0.19,2.7,0.9,4.5,2.9,28.0,2.0,4.1,4.5,2.9,4.8,0.44,2.6,0.0488363830690593
5.6,8.2,9.4,14.0,10.4,19.6,0.0,0.5,14.0,19.0,0.105,0.07,2.0,10.0,0.07,0.02,0.1,0.3,1.3,0.5,3.3,3.9,3.0,29.0,2.7,4.3,2.4,3.4,0.44,2.4,0.167619295616635
29.6,11.8,4.6,8.0,9.2,44.8,0.0,0.51,14.0,24.0,0.07,0.03,2.0,17.0,0.07,0.03,0.1,0.43,0.9,1.5,2.2,3.8,11.0,25.0,2.5,3.2,4.7,0.4,0.67,2.0,0.024723004093084
21.2,2.2,7.0,4.4,8.0,4.0,0.0,0.51,14.0,8.0,0.175,0.06,2.0,10.0,0.105,0.06,0.1,0.44,0.8,0.5,4.1,3.5,10.0,13.0,1.8,0.7,0.8,3.7,0.34,2.8,0.156883407061772
44.0,13.0,3.4,4.4,6.8,8.8,0.0,0.5,14.0,15.0,0.105,0.01,2.0,17.0,0.07,0.01,0.1,0.4,0.4,0.4,2.9,3.2,16.0,15.0,3.5,0.5,2.1,1.4,0.11,1.9,0.0158344793468361
18.8,11.8,9.4,5.6,23.6,46.0,0.0,0.5,14.0,21.0,0.105,0.01,2.0,19.0,0.175,0.09,0.1,0.27,1.3,0.3,4.8,4.5,16.0,6.0,2.6,0.7,4.1,0.4,0.12,2.8,0.0336668639192215
16.4,5.8,3.4,3.2,15.2,8.8,0.0,0.5,14.0,24.0,0.07,0.03,2.0,25.0,0.14,0.01,0.1,0.32,1.0,2.6,4.7,4.7,16.0,0.0,1.4,2.6,2.2,0.3,0.77,2.1,0.0849902587329321
40.4,4.6,1.0,3.2,4.4,52.0,0.0,0.5,14.0,32.0,0.105,0.02,2.0,11.0,0.105,0.06,0.1,0.39,0.4,1.1,2.5,4.8,28.0,15.0,0.9,4.7,1.7,0.1,0.22,1.0,0.0461056360349485
41.6,9.4,9.4,17.6,4.4,5.2,0.0,0.5,14.0,25.0,0.035,0.03,2.0,13.0,0.105,0.03,0.1,0.36,0.4,2.4,2.8,2.0,8.0,0.0,3.7,5.0,2.1,4.7,0.28,1.3,0.0231118365429715
23.6,8.2,11.8,22.4,9.2,16.0,0.0,0.51,14.0,16.0,0.175,0.06,2.0,30.0,0.175,0.03,0.1,0.49,1.1,1.7,3.0,3.0,26.0,4.0,3.5,0.2,3.5,2.4,0.17,1.3,0.0408529891122623
51.2,5.8,11.8,17.6,16.4,4.0,0.0,0.51,14.0,30.0,0.175,0.06,2.0,15.0,0.14,0.06,0.1,0.15,1.9,1.6,4.6,1.5,26.0,5.0,2.6,3.5,1.3,0.8,1.07,1.0,0.0275888872761665
30.8,2.2,10.6,9.2,6.8,22.0,0.0,0.51,14.0,31.0,0.105,0.1,2.0,8.0,0.07,0.05,0.1,0.46,0.3,1.1,3.6,3.6,21.0,27.0,1.8,1.2,0.4,2.0,0.19,2.6,0.109550591131119
38.0,2.2,8.2,15.2,6.8,10.0,0.0,0.51,14.0,17.0,0.07,0.02,2.0,9.0,0.07,0.01,0.1,0.24,0.6,1.8,3.2,3.6,29.0,19.0,4.1,3.4,2.9,1.9,0.12,2.6,0.0894691800062644
34.4,9.4,10.6,6.8,4.4,26.8,0.0,0.5,14.0,23.0,0.175,0.09,2.0,5.0,0.035,0.03,0.1,0.2,0.4,1.6,3.0,3.1,22.0,15.0,2.6,0.8,4.5,2.2,0.18,1.0,0.0278190622940672
8.0,5.8,7.0,18.8,17.6,49.6,0.0,0.5,14.0,25.0,0.175,0.07,2.0,19.0,0.035,0.03,0.1,0.24,1.6,3.0,3.7,3.9,0.0,29.0,4.4,3.0,3.4,1.4,0.42,1.6,0.145840191195323
48.8,7.0,4.6,5.6,20.0,26.8,0.0,0.5,14.0,30.0,0.035,0.03,2.0,32.0,0.07,0.03,0.1,0.47,2.4,3.3,3.9,2.9,11.0,11.0,3.0,2.2,1.0,1.7,0.66,2.7,0.0253895165808957
22.4,8.2,3.4,26.0,18.8,10.0,0.0,0.5,14.0,15.0,0.175,0.1,2.0,29.0,0.035,0.02,0.1,0.39,2.5,1.8,4.6,1.5,21.0,2.0,1.1,3.2,1.6,1.9,0.26,1.4,0.0431828267551977
21.2,5.8,11.8,2.0,6.8,7.6,0.0,0.51,14.0,14.0,0.07,0.01,2.0,32.0,0.07,0.03,0.1,0.48,0.7,0.6,1.7,3.7,7.0,27.0,2.1,1.5,4.4,0.4,0.23,1.3,0.0675769934061839
33.2,9.4,10.6,6.8,9.2,30.4,0.0,0.5,14.0,35.0,0.105,0.03,2.0,22.0,0.07,0.04,0.1,0.1,0.5,3.8,3.8,3.1,29.0,23.0,5.0,0.5,1.1,1.4,0.35,2.1,0.0272599510744649
42.8,7.0,5.8,22.4,21.2,7.6,0.0,0.5,14.0,23.0,0.14,0.08,2.0,24.0,0.175,0.03,0.1,0.25,2.1,2.8,4.6,3.6,29.0,23.0,0.2,2.0,0.8,3.5,1.38,3.1,0.0278673617916308
46.4,8.2,5.8,22.4,11.6,5.2,0.0,0.51,14.0,25.0,0.105,0.09,2.0,28.0,0.07,0.03,0.1,0.09,1.0,0.8,2.4,2.7,3.0,26.0,0.5,4.8,4.3,0.7,0.5,1.2,0.0228554661016303
17.6,13.0,8.2,4.4,4.4,41.2,0.0,0.5,14.0,35.0,0.14,0.04,2.0,21.0,0.07,0.03,0.1,0.09,0.5,1.7,1.2,5.0,22.0,24.0,4.6,4.7,0.5,5.0,0.24,1.1,0.0357702084382476
20.0,13.0,11.8,5.6,10.4,29.2,0.0,0.5,14.0,21.0,0.175,0.03,2.0,32.0,0.105,0.05,0.1,0.43,0.8,2.5,5.0,3.9,7.0,6.0,4.2,3.9,2.9,3.6,0.41,3.2,0.0318464413560263
46.4,1.0,8.2,9.2,14.0,19.6,0.0,0.51,14.0,31.0,0.07,0.02,2.0,14.0,0.035,0.01,0.1,0.13,1.1,1.9,2.7,4.9,1.0,14.0,1.2,0.8,2.6,4.5,0.95,1.7,0.120859061199232
50.0,5.8,7.0,5.6,12.8,26.8,0.0,0.51,14.0,30.0,0.14,0.01,2.0,8.0,0.175,0.05,0.1,0.16,1.0,2.5,2.8,4.0,30.0,0.0,2.4,3.1,0.4,0.6,0.48,1.9,0.0275910469834706
42.8,10.6,11.8,18.8,6.8,46.0,0.0,0.5,14.0,33.0,0.175,0.06,2.0,31.0,0.175,0.1,0.1,0.46,0.9,0.8,3.2,4.2,20.0,8.0,4.7,1.7,1.9,2.0,0.23,2.1,0.0193865378782291
52.4,8.2,3.4,18.8,8.0,28.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,27.0,0.105,0.02,0.1,0.13,0.8,1.9,3.1,4.6,5.0,20.0,0.7,4.0,2.7,4.4,0.73,1.6,0.0192803245145157
24.8,9.4,10.6,20.0,12.8,40.0,0.0,0.51,14.0,19.0,0.105,0.05,2.0,33.0,0.175,0.03,0.1,0.28,1.2,1.9,4.6,3.6,6.0,10.0,5.0,2.6,3.4,3.2,1.05,1.0,0.0353960081852976
21.2,9.4,13.0,18.8,12.8,42.4,0.0,0.5,14.0,27.0,0.07,0.04,2.0,26.0,0.105,0.1,0.1,0.29,1.5,2.2,3.2,3.6,15.0,15.0,1.8,2.9,4.3,4.3,0.89,1.9,0.041574173958763
45.2,2.2,2.2,15.2,3.2,31.6,0.0,0.51,14.0,21.0,0.07,0.06,2.0,15.0,0.175,0.03,0.1,0.48,0.4,2.2,2.0,2.9,2.0,0.0,4.5,0.7,1.1,2.3,0.28,1.0,0.0812508204562392
24.8,9.4,9.4,23.6,21.2,4.0,0.0,0.5,14.0,34.0,0.14,0.04,2.0,7.0,0.175,0.02,0.1,0.37,1.8,4.1,5.0,2.1,20.0,13.0,1.5,5.0,4.6,1.3,0.46,1.8,0.0368735288193599
42.8,2.2,1.0,18.8,11.6,28.0,0.0,0.5,14.0,32.0,0.175,0.04,2.0,10.0,0.175,0.02,0.1,0.26,1.2,4.1,4.8,4.0,17.0,5.0,2.9,0.3,0.7,4.9,0.58,2.0,0.0788589613124382
42.8,8.2,5.8,10.4,4.4,35.2,0.0,0.51,14.0,17.0,0.14,0.1,2.0,25.0,0.105,0.02,0.1,0.21,0.3,2.3,2.8,4.6,20.0,0.0,3.7,1.3,0.1,3.2,0.17,1.1,0.0238789493023461
39.2,9.4,9.4,24.8,23.6,30.4,0.0,0.5,14.0,33.0,0.07,0.03,2.0,16.0,0.105,0.03,0.1,0.11,2.6,2.4,4.4,3.8,14.0,14.0,3.6,5.0,0.9,3.3,0.89,3.4,0.0226404297486677
38.0,8.2,10.6,14.0,21.2,47.2,0.0,0.5,14.0,23.0,0.175,0.01,2.0,11.0,0.105,0.02,0.1,0.44,1.8,2.3,4.4,2.2,5.0,3.0,1.2,3.1,4.7,4.1,1.7,2.1,0.0240460465675955
21.2,5.8,10.6,15.2,17.6,5.2,0.0,0.51,14.0,15.0,0.105,0.01,2.0,32.0,0.105,0.09,0.1,0.21,2.4,1.0,4.4,4.9,30.0,9.0,4.7,3.8,4.0,1.8,0.15,1.7,0.0704988797960234
14.0,7.0,5.8,15.2,11.6,19.6,0.0,0.5,14.0,33.0,0.175,0.05,2.0,27.0,0.105,0.07,0.1,0.37,1.4,3.5,3.1,4.4,19.0,7.0,0.3,3.3,3.0,2.5,1.26,2.3,0.0854650993971334
14.0,4.6,10.6,21.2,8.0,5.2,0.0,0.5,14.0,28.0,0.035,0.01,2.0,17.0,0.175,0.01,0.1,0.44,0.8,1.2,4.8,2.5,22.0,25.0,0.7,3.9,0.1,0.2,0.64,1.0,0.127171573266218
10.4,8.2,5.8,26.0,22.4,17.2,0.0,0.51,14.0,17.0,0.14,0.03,2.0,28.0,0.105,0.09,0.1,0.16,3.0,0.5,4.9,4.6,14.0,21.0,0.7,3.6,3.8,4.1,0.12,4.5,0.0929681470755729
33.2,3.4,3.4,16.4,24.8,36.4,0.0,0.5,14.0,28.0,0.14,0.05,2.0,17.0,0.175,0.02,0.1,0.39,3.2,1.5,4.5,3.3,13.0,20.0,2.3,3.1,2.5,4.6,0.53,3.0,0.0607462018476529
14.0,13.0,2.2,26.0,6.8,52.0,0.0,0.51,14.0,32.0,0.175,0.02,2.0,30.0,0.175,0.06,0.1,0.22,0.9,0.6,4.0,3.9,15.0,8.0,2.2,4.3,2.1,2.9,0.2,1.6,0.044618610458167
36.8,2.2,3.4,15.2,24.8,34.0,0.0,0.5,14.0,25.0,0.175,0.05,2.0,27.0,0.105,0.07,0.1,0.18,1.3,1.7,4.6,4.9,26.0,25.0,3.2,0.8,1.5,1.9,1.03,4.5,0.0787665314909555
34.4,10.6,10.6,23.6,15.2,28.0,0.0,0.51,14.0,25.0,0.14,0.02,2.0,30.0,0.105,0.08,0.1,0.13,1.6,1.8,3.7,3.8,17.0,7.0,1.2,2.6,3.2,1.5,0.97,2.9,0.024290575284837
16.4,4.6,7.0,17.6,9.2,30.4,0.0,0.5,14.0,22.0,0.175,0.08,2.0,29.0,0.035,0.03,0.1,0.34,0.8,1.9,3.0,4.1,25.0,8.0,1.6,2.8,1.2,1.6,0.42,2.7,0.100263744736691
11.6,8.2,9.4,6.8,10.4,19.6,0.0,0.51,14.0,31.0,0.14,0.1,2.0,12.0,0.07,0.04,0.1,0.33,1.0,3.9,3.2,4.7,2.0,22.0,2.4,1.9,3.7,4.9,0.67,2.9,0.0858643506707833
47.6,10.6,5.8,4.4,16.4,5.2,0.0,0.5,14.0,17.0,0.14,0.05,2.0,17.0,0.175,0.04,0.1,0.49,1.3,0.4,3.2,5.0,16.0,13.0,3.4,4.6,3.2,1.4,0.39,2.3,0.0164118770684082
29.6,5.8,7.0,18.8,20.0,13.6,0.0,0.5,14.0,22.0,0.14,0.05,2.0,11.0,0.14,0.03,0.1,0.19,1.8,2.5,4.2,4.9,19.0,6.0,4.3,0.2,1.9,1.2,1.33,1.9,0.0451715925942082
39.2,10.6,3.4,6.8,24.8,29.2,0.0,0.51,14.0,21.0,0.105,0.02,2.0,25.0,0.175,0.05,0.1,0.27,1.1,2.2,4.8,5.0,2.0,25.0,4.7,1.9,0.9,4.0,0.31,4.6,0.0187115598273579
12.8,3.4,2.2,6.8,5.6,44.8,0.0,0.5,14.0,23.0,0.07,0.05,2.0,15.0,0.07,0.02,0.1,0.29,0.6,0.8,3.8,4.8,0.0,25.0,0.7,1.9,1.4,2.5,0.13,1.2,0.169767671797247
45.2,1.0,10.6,10.4,15.2,53.2,0.0,0.5,14.0,32.0,0.105,0.1,2.0,14.0,0.14,0.01,0.1,0.27,1.3,0.8,3.8,4.1,20.0,7.0,3.0,2.5,2.1,1.9,0.59,3.5,0.105416007100098
52.4,10.6,8.2,6.8,8.0,36.4,0.0,0.5,14.0,18.0,0.175,0.02,2.0,20.0,0.035,0.03,0.1,0.09,0.8,2.2,2.2,2.4,27.0,22.0,0.9,4.9,5.0,1.6,0.31,1.0,0.0161454702969356
51.2,8.2,9.4,22.4,17.6,53.2,0.0,0.51,14.0,35.0,0.175,0.01,2.0,16.0,0.175,0.09,0.1,0.48,2.1,2.6,3.8,2.1,22.0,1.0,0.3,3.5,0.5,2.4,0.55,2.0,0.0199369963536286
51.2,7.0,4.6,23.6,3.2,8.8,0.0,0.5,14.0,10.0,0.175,0.1,2.0,27.0,0.14,0.01,0.1,0.24,0.3,1.2,1.7,1.9,23.0,2.0,4.2,2.2,3.2,4.4,0.15,1.2,0.0230726392309672
33.2,2.2,8.2,11.6,18.8,12.4,0.0,0.51,14.0,28.0,0.14,0.02,2.0,26.0,0.175,0.07,0.1,0.46,2.1,2.8,4.8,4.4,29.0,26.0,1.3,0.5,1.2,3.9,1.89,1.9,0.0953806219780324
20.0,10.6,5.8,14.0,3.2,26.8,0.0,0.51,14.0,27.0,0.175,0.01,2.0,17.0,0.175,0.1,0.1,0.37,0.2,0.4,1.9,1.6,14.0,11.0,4.4,0.2,4.6,1.4,0.11,1.0,0.0430380792487488
29.6,10.6,10.6,9.2,6.8,32.8,0.0,0.51,14.0,30.0,0.14,0.01,2.0,20.0,0.105,0.05,0.1,0.35,0.5,0.3,4.7,2.3,29.0,28.0,3.6,1.5,1.7,1.9,0.22,1.2,0.0283826957236411
32.0,5.8,9.4,12.8,9.2,48.4,0.0,0.5,14.0,22.0,0.035,0.02,2.0,25.0,0.105,0.1,0.1,0.45,0.6,2.6,4.2,3.3,15.0,26.0,2.7,1.5,0.4,3.6,0.3,1.6,0.0445455960177882
40.4,9.4,5.8,16.4,12.8,48.4,0.0,0.5,14.0,33.0,0.035,0.03,2.0,7.0,0.105,0.09,0.1,0.37,1.4,2.6,3.2,2.7,0.0,28.0,3.7,3.0,1.9,0.1,0.2,1.0,0.0220197549866445
18.8,13.0,3.4,9.2,16.4,35.2,0.0,0.51,14.0,33.0,0.175,0.08,2.0,14.0,0.07,0.01,0.1,0.4,1.4,2.5,4.0,3.3,11.0,9.0,2.9,0.3,2.6,1.4,0.73,2.2,0.0315851344683122
34.4,4.6,4.6,6.8,11.6,8.8,0.0,0.51,14.0,23.0,0.035,0.03,2.0,10.0,0.175,0.1,0.1,0.27,1.2,1.4,3.8,4.8,16.0,15.0,1.7,1.3,0.2,1.7,0.79,2.5,0.0507320822953606
30.8,13.0,11.8,15.2,20.0,6.4,0.0,0.51,14.0,9.0,0.105,0.09,2.0,27.0,0.14,0.06,0.1,0.25,1.2,0.9,4.7,4.0,22.0,20.0,3.3,3.0,3.3,1.3,0.29,2.5,0.0193332071445831
29.6,7.0,2.2,22.4,15.2,20.8,0.0,0.51,14.0,31.0,0.14,0.07,2.0,34.0,0.175,0.04,0.1,0.44,1.5,3.8,4.5,4.0,10.0,24.0,0.7,3.8,3.5,2.8,0.78,2.5,0.0369832320149817
34.4,2.2,4.6,5.6,5.6,11.2,0.0,0.5,14.0,23.0,0.105,0.08,2.0,9.0,0.14,0.09,0.1,0.19,0.4,2.6,3.8,2.7,17.0,15.0,3.2,2.7,2.0,1.0,0.35,1.5,0.104803326201658
40.4,3.4,8.2,26.0,10.4,35.2,0.0,0.5,14.0,29.0,0.105,0.07,2.0,10.0,0.07,0.05,0.1,0.23,0.8,0.9,3.7,3.1,20.0,16.0,2.9,4.3,1.7,3.5,0.32,2.1,0.0509411457189377
33.2,8.2,11.8,18.8,24.8,7.6,0.0,0.5,14.0,25.0,0.14,0.03,2.0,31.0,0.175,0.06,0.1,0.24,1.5,3.2,3.8,4.2,6.0,28.0,4.0,3.3,1.1,3.3,0.51,3.7,0.0271683595932268
17.6,11.8,9.4,10.4,14.0,28.0,0.0,0.51,14.0,32.0,0.175,0.01,2.0,35.0,0.175,0.08,0.1,0.26,1.3,3.2,3.5,4.3,3.0,28.0,3.8,0.9,1.8,4.5,0.65,1.3,0.035838310294992
34.4,10.6,9.4,26.0,5.6,38.8,0.0,0.51,14.0,21.0,0.07,0.01,2.0,27.0,0.07,0.07,0.1,0.41,0.6,1.3,2.8,2.6,2.0,28.0,0.8,5.0,4.8,4.9,0.27,1.9,0.0246724142273771
44.0,2.2,11.8,12.8,16.4,31.6,0.0,0.51,14.0,25.0,0.175,0.01,2.0,23.0,0.07,0.05,0.1,0.3,1.6,1.1,4.4,3.5,19.0,19.0,4.6,4.8,3.9,4.5,0.3,3.1,0.0677418398670481
10.4,8.2,2.2,12.8,4.4,52.0,0.0,0.5,14.0,31.0,0.14,0.03,2.0,17.0,0.07,0.07,0.1,0.16,0.5,1.1,2.6,4.5,24.0,15.0,4.6,0.3,4.0,0.5,0.45,1.2,0.0910768776724221
50.0,13.0,5.8,18.8,23.6,29.2,0.0,0.51,14.0,20.0,0.175,0.04,2.0,30.0,0.035,0.02,0.1,0.13,1.3,2.5,4.6,4.7,12.0,29.0,1.7,2.1,1.1,4.6,0.82,4.2,0.0130072803365282
24.8,11.8,3.4,26.0,24.8,49.6,0.0,0.5,14.0,29.0,0.175,0.08,2.0,35.0,0.105,0.01,0.1,0.42,1.3,1.9,4.9,3.6,15.0,29.0,3.7,2.1,2.0,1.3,1.14,3.3,0.0251110457503457
52.4,10.6,8.2,24.8,14.0,47.2,0.0,0.5,14.0,29.0,0.105,0.07,2.0,20.0,0.175,0.08,0.1,0.32,1.1,0.9,3.1,4.7,16.0,29.0,4.1,1.5,3.9,3.1,0.81,1.4,0.0151762865166369
38.0,8.2,2.2,10.4,10.4,47.2,0.0,0.51,14.0,14.0,0.14,0.02,2.0,31.0,0.07,0.03,0.1,0.35,1.0,0.9,4.1,5.0,23.0,18.0,1.4,2.3,4.9,3.4,0.55,1.0,0.0268024158601597
50.0,7.0,7.0,16.4,20.0,23.2,0.0,0.5,14.0,24.0,0.175,0.1,2.0,32.0,0.07,0.04,0.1,0.4,1.6,1.1,5.0,4.0,22.0,0.0,1.1,4.4,4.3,2.4,0.45,1.2,0.0223450665006555
9.2,5.8,13.0,24.8,17.6,46.0,0.0,0.51,14.0,20.0,0.14,0.08,2.0,11.0,0.105,0.02,0.1,0.45,1.6,1.8,5.0,1.3,8.0,16.0,3.3,0.2,3.9,4.4,0.98,1.0,0.112519472364142
12.8,10.6,7.0,16.4,16.4,25.6,0.0,0.5,14.0,33.0,0.035,0.01,2.0,15.0,0.14,0.09,0.1,0.36,1.4,2.1,3.7,2.7,2.0,20.0,3.2,2.3,1.5,1.4,1.31,2.3,0.0628132354315009
44.0,10.6,10.6,11.6,20.0,4.0,0.0,0.51,14.0,18.0,0.175,0.07,2.0,23.0,0.14,0.07,0.1,0.45,1.5,1.7,3.9,3.8,9.0,8.0,2.2,4.4,4.4,0.4,0.58,2.3,0.017553644927794
42.8,1.0,1.0,8.0,15.2,42.4,0.0,0.51,14.0,35.0,0.14,0.06,2.0,24.0,0.07,0.05,0.1,0.2,1.6,1.0,4.9,3.4,22.0,6.0,0.6,3.7,2.0,2.9,0.53,3.1,0.120339484093263
18.8,13.0,7.0,15.2,24.8,40.0,0.0,0.5,14.0,30.0,0.14,0.1,2.0,23.0,0.07,0.05,0.1,0.36,2.4,2.6,5.0,5.0,26.0,17.0,3.4,4.6,3.2,2.5,2.15,4.1,0.0321802163083105
15.2,13.0,3.4,21.2,10.4,53.2,0.0,0.51,14.0,35.0,0.07,0.07,2.0,5.0,0.14,0.08,0.1,0.25,0.6,0.4,3.7,1.8,16.0,23.0,2.1,1.5,1.7,2.7,0.26,1.2,0.0398142414072324
34.4,2.2,11.8,21.2,8.0,42.4,0.0,0.5,14.0,31.0,0.14,0.06,2.0,7.0,0.14,0.06,0.1,0.45,0.4,1.7,4.6,2.0,9.0,18.0,1.8,0.8,1.8,3.1,0.32,1.1,0.0928985198353356
8.0,5.8,10.6,16.4,15.2,42.4,0.0,0.51,14.0,24.0,0.035,0.02,2.0,27.0,0.105,0.06,0.1,0.36,1.0,2.6,3.9,5.0,12.0,21.0,0.3,2.5,5.0,1.5,0.45,2.2,0.149892155197704
11.6,10.6,10.6,16.4,24.8,31.6,0.0,0.5,14.0,34.0,0.14,0.07,2.0,17.0,0.14,0.02,0.1,0.13,2.5,4.0,4.3,4.5,13.0,13.0,1.6,1.6,1.7,3.5,2.07,4.0,0.0639636585343859
22.4,3.4,4.6,20.0,17.6,10.0,0.0,0.51,14.0,25.0,0.105,0.02,2.0,8.0,0.105,0.07,0.1,0.48,1.1,1.3,4.3,4.1,25.0,7.0,4.1,4.3,1.5,3.0,0.76,1.0,0.0975454543166331
9.2,8.2,2.2,6.8,22.4,13.6,0.0,0.5,14.0,31.0,0.175,0.08,2.0,33.0,0.175,0.01,0.1,0.44,1.8,1.5,4.9,4.5,28.0,0.0,4.8,0.4,4.8,2.2,1.12,2.2,0.100053353116705
10.4,8.2,13.0,8.0,12.8,50.8,0.0,0.51,14.0,33.0,0.175,0.08,2.0,15.0,0.07,0.05,0.1,0.37,0.7,0.8,4.8,4.6,4.0,14.0,3.0,4.6,3.1,3.2,0.5,3.0,0.0752659782912486
18.8,2.2,11.8,12.8,24.8,12.4,0.0,0.51,14.0,30.0,0.14,0.03,2.0,8.0,0.105,0.09,0.1,0.2,2.0,1.0,4.6,3.4,12.0,24.0,0.2,4.7,3.4,4.0,0.11,2.9,0.150494781309103
41.6,8.2,9.4,16.4,18.8,13.6,0.0,0.51,14.0,29.0,0.105,0.04,2.0,9.0,0.105,0.1,0.1,0.21,0.9,3.2,4.0,2.6,30.0,5.0,1.7,4.5,3.0,1.8,0.17,1.7,0.0216294436561378
18.8,3.4,7.0,8.0,17.6,7.6,0.0,0.51,14.0,29.0,0.035,0.01,2.0,12.0,0.105,0.01,0.1,0.29,1.0,2.7,4.1,4.0,11.0,9.0,1.5,1.2,3.9,2.2,0.36,1.6,0.117281516150576
36.8,11.8,10.6,11.6,4.4,24.4,0.0,0.51,14.0,7.0,0.175,0.04,2.0,29.0,0.105,0.09,0.1,0.23,0.2,0.6,1.5,2.2,27.0,23.0,2.9,1.7,1.2,1.6,0.17,1.0,0.0194498838695028
30.8,9.4,4.6,23.6,22.4,30.4,0.0,0.5,14.0,27.0,0.105,0.07,2.0,30.0,0.105,0.08,0.1,0.16,1.9,2.6,3.5,5.0,9.0,24.0,4.7,2.7,1.2,3.9,0.84,3.3,0.0281108779667876
52.4,7.0,1.0,9.2,11.6,31.6,0.0,0.5,14.0,15.0,0.175,0.07,2.0,17.0,0.14,0.04,0.1,0.32,0.8,1.3,2.8,2.5,8.0,23.0,4.2,3.5,5.0,4.7,0.27,1.6,0.0214179913066925
14.0,3.4,9.4,21.2,5.6,8.8,0.0,0.5,14.0,28.0,0.175,0.06,2.0,31.0,0.07,0.05,0.1,0.24,0.7,0.5,2.8,2.2,23.0,30.0,4.0,3.5,0.7,2.0,0.34,1.7,0.155605968604882
45.2,2.2,9.4,9.2,10.4,23.2,0.0,0.5,14.0,29.0,0.07,0.01,2.0,29.0,0.175,0.03,0.1,0.38,1.1,3.8,2.0,4.9,23.0,30.0,4.8,3.2,0.1,0.8,0.62,1.6,0.0750453637589473
46.4,5.8,7.0,12.8,26.0,6.4,0.0,0.5,14.0,26.0,0.105,0.07,2.0,25.0,0.175,0.03,0.1,0.39,2.8,3.3,5.0,4.3,7.0,28.0,2.1,3.7,0.9,3.1,2.06,2.9,0.0297358749982678
40.4,9.4,2.2,24.8,9.2,50.8,0.0,0.51,14.0,18.0,0.035,0.03,2.0,8.0,0.07,0.01,0.1,0.27,0.5,0.3,3.9,4.6,14.0,2.0,3.2,3.9,1.4,3.4,0.14,2.9,0.0221559647230524
46.4,4.6,4.6,22.4,8.0,42.4,0.0,0.51,14.0,21.0,0.035,0.03,2.0,19.0,0.035,0.03,0.1,0.4,1.0,2.6,3.8,3.1,16.0,4.0,0.5,2.4,4.8,1.8,0.34,2.8,0.0382126846317953
26.0,9.4,1.0,6.8,11.6,53.2,0.0,0.51,14.0,19.0,0.07,0.02,2.0,32.0,0.14,0.09,0.1,0.29,0.8,0.9,4.0,2.6,6.0,23.0,0.7,4.1,4.8,3.8,0.52,1.4,0.033975331250433
22.4,2.2,9.4,12.8,11.6,42.4,0.0,0.51,14.0,30.0,0.07,0.03,2.0,11.0,0.175,0.01,0.1,0.18,1.2,1.3,3.9,3.5,14.0,8.0,4.7,1.2,2.7,1.1,0.83,1.1,0.144143903935739
11.6,7.0,11.8,17.6,12.8,49.6,0.0,0.51,14.0,14.0,0.14,0.02,2.0,17.0,0.035,0.02,0.1,0.43,1.3,1.3,3.7,4.6,1.0,25.0,0.6,2.5,2.5,4.0,1.08,2.6,0.0872328666921255
