N1,N2,N1_layer,N2_layer,per,w1,l1,l2,l2_gap,h1,h1_gap,h2_gap,N1_height_ratio,N1_fill_factor,N1_coil_diameter,N1_coil_zgap,N2_height_ratio,N2_fill_factor,N2_coil_diameter,N2_coil_zgap,N1_space_w,N1_space_l,N2_space_w,N2_space_l,N1_layer_gap,N2_layer_gap,N1_offset_ratio,N2_offset_ratio,N1_offset,N2_offset,cold_plate_x,cold_plate_y,cold_plate_z1,cold_plate_z2,mold_thick,thermal_conductivity,Temp_max_leg_right
5,5,2,2,12401,115.8,37.2,135.15529,18.5,76.7,4.279860000000001,8.371804999999998,0.82,0.86,13.52221,2.9350533333333337,0.63,0.94,11.355435,0.9664200000000016,18.1,17.0,27.0,12.7,2.4,4.4,0.38,-0.41,2.6231400000000007,-5.817695,9.1,22.7,38.9,0.41,30.4,1.57,112.075830078125
5,5,1,1,16723,173.3,26.5,131.41984,40.5,110.4,6.19344,6.922079999999999,0.83,0.82,12.52304,3.2987520000000017,0.62,0.85,9.6968,2.0534400000000006,5.8,28.2,6.2,17.0,9.7,8.0,-0.34,0.67,-3.1905600000000005,14.05392,22.6,14.9,32.4,0.12,23.5,0.3,112.798974609375
5,5,2,2,16977,146.2,27.8,133.6492,20.8,72.0,7.559999999999999,5.345999999999999,0.65,0.9,10.53,1.5599999999999998,0.73,0.89,11.6946,1.9271999999999991,18.6,23.4,10.0,9.4,9.3,5.0,0.4,0.45,5.039999999999999,4.374,17.0,24.6,15.0,0.39,21.3,1.98,106.646936035156
5,5,2,2,13012,158.6,23.1,102.74752,20.8,79.2,8.094240000000001,6.4152,0.72,0.62,8.83872,7.22304,0.73,0.76,10.98504,4.625279999999999,25.5,14.1,9.8,5.4,1.9,7.7,-0.27,-0.4,-2.9937600000000004,-4.276800000000001,2.3,26.0,32.9,0.27,13.2,1.32,115.972222900391
5,5,1,2,10705,154.4,24.5,111.42994,7.5,74.6,4.464809999999998,16.065109999999997,0.81,0.68,6.84828,3.867264,0.41,0.62,4.740829999999999,3.8742266666666665,16.3,25.9,27.5,16.9,4.7,5.5,0.37,-0.27,2.6221899999999985,-5.94189,28.5,13.4,30.4,0.23,39.3,0.2,113.466729736328
5,5,2,2,26726,193.8,21.4,118.315645,21.5,94.1,6.63405,6.558769999999999,0.7,0.7,11.527249999999997,6.587000000000001,0.59,0.91,12.630572499999998,1.66557,27.9,3.0,8.7,5.4,9.6,4.1,0.53,-0.66,7.480950000000002,-12.731730000000002,11.9,4.4,39.8,0.11,26.4,1.94,113.023431396484
5,5,1,2,16834,167.0,27.3,143.05999333333332,49.1,93.4,1.5691199999999998,15.1308,0.94,0.83,12.145113333333336,2.985064,0.64,0.76,11.35744,4.7820800000000006,3.0,9.5,23.6,10.5,2.6,9.7,-0.44,-0.1,-1.2328799999999998,-1.6812000000000002,4.6,29.1,34.2,0.42,29.4,1.2,103.747308349609
5,5,2,1,11955,228.3,17.3,145.90605,45.1,52.6,7.811099999999999,2.65104,0.67,0.91,8.017555000000002,1.0572599999999994,0.79,0.66,4.57094,2.825672,28.4,25.9,15.0,22.8,3.6,5.4,0.1,-0.52,0.8678999999999999,-2.87196,13.5,16.3,15.2,0.44,27.9,1.9,81.4902282714844
5,5,1,2,13140,160.8,23.5,123.16232,50.0,59.7,1.399964999999998,11.48628,0.93,0.64,5.922240000000001,3.997512,0.48,0.61,4.37004,3.72528,18.4,26.1,28.1,5.4,8.6,7.4,0.33,0.26,0.6895349999999992,4.03572,18.7,19.4,16.0,0.3,19.6,1.97,99.8677001953125
5,5,2,1,14516,168.7,28.8,141.65528,27.9,118.8,22.572,7.05672,0.6,0.83,14.7906,4.039200000000001,0.88,0.67,11.674080000000002,6.899903999999998,8.3,22.5,29.1,11.6,3.4,2.8,0.05,0.01,1.188,0.07128,16.2,22.3,23.1,0.48,35.0,1.8,109.521569824219
5,5,2,2,21117,245.6,18.2,160.7987,33.6,74.0,15.1293,10.5006,0.53,0.93,9.11865,0.915133333,0.67,0.66,8.1807,5.619066667,15.8,21.1,16.7,29.9,1.3,9.8,-0.13,-0.14,-2.2607,-1.7094,8.0,13.8,10.5,0.26,30.5,0.62,86.75048218
5,5,1,2,7373,103.8,35.5,109.59974166666667,25.2,57.7,2.0195,4.852570000000002,0.8,0.83,6.385466666666667,1.5694400000000002,0.71,0.65,6.6571375,4.779483333333332,20.3,3.5,24.3,27.7,1.6,1.7,-0.65,0.42,-3.7505,3.5139300000000007,17.3,27.2,12.5,0.49,31.8,0.64,114.431634521484
5,5,2,2,16473,170.7,27.0,147.42768,37.8,91.6,6.2517,7.795159999999999,0.61,0.62,8.660779999999999,7.077626666666667,0.63,0.78,11.25306,4.23192,5.4,10.1,19.3,14.1,2.5,5.9,-0.65,-0.54,-11.6103,-9.15084,4.6,27.2,31.2,0.39,37.2,0.35,100.067193603516
5,5,1,1,20489,244.6,16.9,108.9359,22.5,110.2,8.0997,5.399799999999998,0.7,0.75,9.6425,3.8569999999999993,0.9,0.78,12.893400000000002,4.363919999999999,17.9,22.0,5.6,25.0,1.5,3.3,-0.51,-0.02,-8.4303,-0.1101999999999999,23.3,5.7,14.4,0.2,16.9,0.59,112.806085205078
5,5,1,1,25264,194.4,15.6,88.6636,19.6,52.0,0.5460000000000007,2.4024,0.94,0.63,5.1324,3.61712,0.72,0.63,3.9312,2.77056,3.0,22.0,27.0,5.7,6.8,5.8,0.65,0.67,1.0140000000000016,4.877600000000001,2.9,28.8,24.9,0.31,32.3,0.31,104.004602050781
5,5,1,1,29990,255.5,16.9,112.27011333333331,33.5,110.3,2.8677999999999995,19.18117,0.92,0.62,10.485853333333331,7.712175999999999,0.53,0.84,8.18426,1.870688,8.7,9.3,4.7,19.0,8.9,8.7,0.35,0.26,1.5441999999999996,6.73933,26.5,1.0,12.4,0.12,31.8,1.19,108.491296386719
5,5,2,2,5978,135.6,32.5,142.42906,25.2,78.6,2.0043000000000037,7.411979999999998,0.94,0.94,17.362739999999995,1.477680000000002,0.77,0.78,11.80179,4.438279999999999,28.3,10.5,20.2,27.2,6.5,4.1,-0.15,0.18,-0.3537000000000006,1.6270199999999997,20.8,21.2,49.4,0.1,10.6,0.77,109.344903564453
5,5,1,2,15641,149.0,24.4,119.93998666666668,40.7,53.2,2.04288,0.8246000000000002,0.76,0.76,5.121386666666667,1.940736,0.9,0.69,8.2593,4.947600000000001,3.7,12.0,9.6,20.5,2.6,3.9,0.68,-0.69,4.341120000000001,-1.8354,27.8,17.8,32.8,0.23,21.2,1.13,97.7740112304688
5,5,2,1,17655,192.9,20.0,120.0956,34.8,74.0,10.7744,0.6474999999999991,0.68,0.95,11.951,0.8386666666666684,0.93,0.88,10.0936,1.6516800000000005,7.7,21.9,25.7,15.1,3.1,9.2,0.09,-0.75,1.0656,-1.9424999999999968,26.1,14.2,32.7,0.14,11.2,1.58,102.325250244141
5,5,1,2,27624,196.4,18.8,110.70207,37.9,72.1,6.651225,2.8839999999999995,0.59,0.78,5.530069999999999,1.8717159999999995,0.8,0.8,11.536,3.8453333333333313,12.4,8.4,20.9,16.2,3.7,5.9,-0.55,0.6,-8.129275,4.325999999999998,12.8,7.0,26.8,0.17,13.7,0.61,103.621728515625
5,5,1,1,6247,256.6,18.5,147.98396666666667,49.1,106.0,11.9515,1.892100000000001,0.45,0.94,7.473,0.5724000000000004,0.83,0.71,10.410966666666663,5.1028400000000005,12.0,19.4,16.7,25.5,4.4,1.2,-0.59,-0.79,-17.1985,-7.117900000000004,19.2,24.3,40.1,0.16,36.1,1.56,97.6218200683594
5,5,1,2,18757,159.8,22.9,110.18155,6.8,65.1,4.941089999999999,8.12448,0.67,0.68,4.94326,2.791488,0.74,0.67,8.069144999999999,5.299139999999999,27.8,20.2,16.6,21.2,4.2,6.7,0.54,0.04,5.800409999999999,0.33852,1.4,0.8,46.2,0.14,34.2,1.32,109.238549804688
5,5,1,2,11881,243.6,16.4,110.08776,21.2,94.2,15.797340000000002,23.4558,0.57,0.64,5.72736,3.865968,0.4,0.81,7.6302,2.3864,19.7,23.6,22.5,21.1,4.2,10.0,0.22,0.17,4.455660000000001,4.804200000000001,15.9,2.5,30.3,0.28,13.2,0.71,103.247125244141
5,5,1,2,25185,214.9,20.2,108.15248,30.2,117.6,19.68624,22.70268,0.46,0.67,6.04072,3.570335999999999,0.61,0.82,14.705879999999995,4.30416,6.9,8.7,25.9,11.6,4.9,2.8,-0.38,0.01,-12.06576,0.22932,9.4,20.1,16.4,0.34,19.4,1.35,116.580743408203
7,7,2,2,18972,108.8,20.6,139.694364,33.7,58.7,1.0859500000000009,2.5182300000000004,0.95,0.69,7.695569999999999,4.321787500000001,0.78,0.71,6.501612,3.319485,23.1,16.0,8.2,26.9,6.4,4.3,-0.26,-0.61,-0.3815500000000003,-3.93877,27.6,6.8,34.0,0.35,24.0,0.32,115.623651123047
5,5,1,1,3989,178.8,24.5,112.55344,16.9,112.2,4.813379999999999,13.48083,0.74,0.7,9.6866,4.981680000000002,0.73,0.84,11.46684,2.620992000000001,17.5,19.4,20.0,19.9,3.8,2.5,0.67,-0.11,9.77262,-1.66617,17.4,10.2,42.8,0.34,35.2,0.71,113.686456298828
5,5,2,2,684,131.6,38.2,142.976615,33.9,110.1,5.945399999999999,12.138524999999998,0.7,0.9,17.34075,2.5689999999999977,0.51,0.73,10.2475575,5.05359,20.4,6.6,16.5,9.5,5.2,7.2,-0.64,-0.55,-10.5696,-14.835975,23.1,9.2,46.2,0.24,25.4,0.59,114.460687255859
5,5,1,2,22949,172.9,30.5,155.62642,41.2,120.9,16.05552,14.1453,0.68,0.83,11.372660000000002,2.795208,0.48,0.86,12.47688,2.7081599999999995,27.1,27.3,22.0,10.3,4.0,6.9,-0.17,0.55,-3.2884800000000003,17.288700000000002,17.2,0.6,42.8,0.49,33.6,0.5,105.992028808594
5,5,2,2,1743,119.3,32.6,118.7906,29.8,59.6,2.285659999999999,5.965960000000001,0.87,0.64,8.296320000000001,6.222239999999999,0.74,0.73,8.04898,3.96936,23.8,27.2,3.5,5.3,4.0,3.4,-0.41,-0.23,-1.5883399999999994,-1.7820400000000003,2.9,18.7,40.7,0.24,16.4,1.44,110.551202392578
5,5,2,2,21302,223.2,22.3,155.66308,33.1,111.1,16.603894999999998,15.07627,0.51,0.62,8.782455,7.17706,0.54,0.61,9.149085,7.799220000000001,18.3,12.1,4.2,29.6,9.6,5.5,-0.39,0.41,-10.615605,10.476729999999998,26.0,28.9,27.1,0.48,29.9,1.12,99.6754089355469
5,5,2,1,26873,219.1,15.6,104.04148666666666,33.6,55.4,8.958179999999999,5.085719999999999,0.51,0.86,6.07461,1.3185200000000006,0.73,0.8,5.392266666666667,1.61768,20.4,4.8,11.9,4.9,4.1,6.7,0.34,-0.32,4.61482,-2.39328,5.1,23.0,21.6,0.39,39.1,1.88,94.1442199707031
5,5,1,2,16433,124.0,35.4,146.94535,26.1,64.5,5.214824999999998,1.709249999999999,0.79,0.92,7.813100000000001,0.8152799999999999,0.9,0.89,12.916125,2.1285000000000003,13.3,18.6,21.2,20.8,5.3,8.0,0.23,0.47,1.5576749999999997,1.5157499999999988,26.5,17.3,33.7,0.39,39.8,0.99,100.419854736328
5,5,1,1,11653,162.3,23.9,119.36503,24.8,66.7,10.621975,8.124060000000002,0.51,0.94,5.32933,0.4082040000000006,0.71,0.6,4.7357,3.78856,4.5,21.9,9.3,23.6,1.3,6.6,0.35,-0.16,5.719525,-1.5474400000000004,21.0,24.8,46.8,0.17,39.0,1.79,104.917016601563
5,5,1,1,11358,148.1,28.8,106.9756,37.5,100.8,19.9584,10.31184,0.45,0.68,5.1408000000000005,2.9030399999999994,0.69,0.65,7.5348,4.868639999999999,8.4,20.4,23.8,7.0,7.5,7.4,0.28,-0.34,7.7616,-5.312160000000001,10.1,13.0,26.8,0.43,29.4,1.1,116.424462890625
5,5,1,2,26025,168.3,31.2,156.85047500000002,34.4,115.9,4.131835000000001,7.51032,0.69,0.79,10.529515000000002,3.3587819999999997,0.64,0.92,17.060480000000002,1.9780266666666648,29.7,11.7,10.5,19.5,5.2,8.6,0.77,-0.64,13.832665,-13.351680000000002,3.2,3.0,48.0,0.3,38.0,1.83,105.884820556641
6,6,2,1,8546,179.2,16.2,121.40408571428571,33.5,74.3,11.286169999999998,8.49992,0.51,0.72,6.82074,3.5366800000000005,0.48,0.66,3.362605714285714,2.020959999999999,6.7,14.4,20.8,24.9,9.1,10.0,-0.38,0.56,-6.91733,10.818080000000002,22.7,20.6,23.4,0.21,22.5,1.27,105.1556640625
6,6,1,2,16468,105.3,28.1,141.715565,34.9,51.7,6.9795,6.73134,0.4,0.7,2.068,1.0340000000000005,0.69,0.81,7.2237825,2.25929,26.5,22.1,5.8,28.1,6.9,10.0,-0.55,0.16,-8.5305,1.2821600000000002,16.4,29.5,30.9,0.23,30.1,0.21,106.226159667969
6,6,1,2,25123,104.4,26.6,126.59554642857142,36.4,55.5,1.5317999999999992,1.7093999999999991,0.88,0.78,5.442171428571429,1.7907999999999995,0.89,0.65,8.026687500000001,5.76275,19.4,21.9,3.2,15.8,4.4,4.7,-0.54,0.44,-1.7981999999999991,1.3430999999999993,27.3,16.6,24.4,0.3,26.3,1.4,113.006951904297
7,7,2,2,27201,135.1,22.8,183.30428400000005,32.2,109.7,2.265304999999997,17.34357,0.93,0.91,18.567822000000003,2.295472499999999,0.66,0.8,11.584320000000002,3.620099999999999,4.6,25.6,8.1,25.0,6.4,6.9,-0.41,0.07,-1.5741949999999971,1.30543,11.7,13.5,19.5,0.24,26.9,0.65,112.593011474609
5,5,1,2,4949,162.7,24.1,105.81153,6.3,83.4,8.606880000000002,6.204960000000002,0.52,0.61,4.40908,3.3827040000000004,0.69,0.65,9.351225,6.7137,7.7,29.3,24.3,9.2,2.1,3.8,0.57,0.52,11.40912,6.722040000000002,29.7,0.9,29.3,0.37,34.1,1.4,112.162133789063
5,5,2,2,18750,303.2,17.3,181.17524,47.9,94.2,10.621050000000002,3.3912000000000004,0.59,0.74,10.28193,4.81676,0.82,0.79,15.25569,5.407079999999998,11.4,7.7,19.2,27.1,9.9,8.0,0.45,-0.6,8.689950000000001,-5.086800000000001,5.6,2.2,14.9,0.23,29.5,0.74,83.0131469726563
5,5,2,2,1781,187.4,19.0,106.41599,20.5,62.2,12.80076,5.417620000000001,0.51,0.77,6.106485,2.43202,0.74,0.93,10.70151,1.073986666666665,26.0,6.3,3.4,16.8,3.0,1.8,-0.16,0.33,-2.43824,2.668380000000001,17.8,9.4,40.9,0.14,24.4,0.21,103.281274414063
6,6,2,2,6312,159.1,17.0,131.454525,8.1,51.5,7.343900000000001,0.927,0.69,0.63,5.5967625,4.382649999999999,0.85,0.88,9.6305,1.751,22.8,27.2,5.7,29.7,7.1,9.5,0.08,-0.76,0.6386000000000002,-2.9355000000000007,8.4,22.8,13.3,0.12,19.4,0.35,99.2459655761719
5,5,1,1,18422,242.8,16.8,107.46486333333334,10.5,100.7,2.990790000000001,14.037580000000002,0.94,0.61,9.623563333333331,7.383324,0.59,0.6,5.941299999999999,4.75304,18.2,29.5,6.1,26.3,8.1,3.8,0.01,-0.32,0.03021,-6.605920000000001,7.4,23.9,35.5,0.42,25.6,0.95,111.892388916016
5,5,1,2,1591,128.9,30.1,116.90926333333331,36.7,59.9,11.57268,3.5610550000000014,0.58,0.64,3.705813333333333,2.501423999999999,0.59,0.9,7.951724999999999,1.1780333333333328,9.9,8.9,29.3,24.0,7.8,6.7,-0.08,-0.71,-1.00632,-8.718445000000001,0.7,26.4,19.9,0.39,21.0,1.82,105.039849853516
5,5,2,2,28952,140.8,35.7,161.26137,6.4,96.6,12.5097,2.4343200000000005,0.65,0.91,14.284725,1.8837,0.86,0.84,17.44596,4.430719999999998,14.1,23.1,22.9,26.9,2.6,7.2,0.26,0.64,4.3953,4.32768,27.8,29.3,11.0,0.47,31.6,1.6,105.169580078125
6,6,2,2,20419,252.0,15.8,174.66215999999997,48.1,117.2,6.703839999999998,14.4449,0.78,0.75,17.140500000000003,7.617999999999999,0.71,0.86,17.89058,3.883226666666668,11.1,6.6,25.4,13.6,5.6,3.8,-0.48,0.15,-6.188159999999998,2.5491,22.0,8.3,28.0,0.12,26.9,1.97,98.9442687988281
5,5,1,1,26216,136.2,33.0,120.86365166666668,49.6,92.9,5.030534999999999,5.434650000000001,0.81,0.79,9.907785000000002,3.160458,0.61,0.8,7.555866666666668,2.266759999999999,24.7,24.7,27.7,3.5,6.0,8.7,-0.43,-0.7,-3.794964999999999,-12.68085,4.1,26.2,40.7,0.22,25.6,0.8,112.315118408203
5,5,1,1,25121,171.5,30.5,128.81796,20.3,147.7,24.57728,10.75256,0.48,0.94,11.107039999999998,0.850752,0.72,0.83,14.71092,3.615696,22.2,29.3,6.4,27.0,9.0,6.7,0.36,0.48,13.82472,9.925439999999998,17.6,10.0,34.1,0.41,26.4,1.67,111.773736572266
5,5,1,2,2758,241.3,16.1,124.605135,38.0,61.1,3.656834999999999,9.925695,0.43,0.84,3.67822,0.8407360000000004,0.43,0.71,4.6634575,2.5397233333333333,9.2,24.7,17.4,12.0,7.3,8.3,-0.79,-0.43,-13.756665,-7.487805,3.4,14.6,32.6,0.19,28.6,1.68,87.7567687988281
6,6,2,2,7876,214.0,16.2,174.42068,48.4,69.7,3.903200000000001,4.948699999999999,0.72,0.89,11.16594,1.8400800000000004,0.8,0.76,10.5944,4.460800000000002,25.5,20.7,4.4,28.2,8.4,3.9,-0.6,0.29,-5.854800000000002,2.0213,23.3,17.6,18.3,0.11,21.3,0.42,90.3853393554688
5,5,1,1,23034,191.7,20.9,107.550725,40.3,88.5,14.868,2.5310999999999986,0.52,0.92,7.056400000000001,0.7363199999999992,0.87,0.81,10.394325,2.92581,10.2,10.5,18.0,14.9,9.1,8.5,-0.3,0.56,-6.371999999999999,3.221399999999999,15.2,16.5,10.5,0.5,24.4,0.59,106.141259765625
6,6,2,2,27499,129.3,28.3,156.613675,21.2,104.3,15.26952,8.16669,0.52,0.75,10.16925,4.519666666666666,0.71,0.95,17.587587499999998,1.2342166666666683,21.5,20.0,18.7,10.7,5.5,9.9,0.39,-0.46,9.76248,-6.95681,3.5,24.5,19.3,0.31,33.8,0.28,112.365228271484
5,5,1,2,1666,245.4,15.5,101.69753,6.8,86.1,13.9482,6.216419999999999,0.6,0.71,6.113099999999999,2.99628,0.62,0.73,9.742215,4.804379999999999,11.6,13.8,7.6,16.9,4.9,5.5,-0.19,-0.62,-3.2718,-10.14258,26.9,8.7,23.4,0.34,33.1,0.47,106.904626464844
5,5,2,2,8244,177.2,25.5,134.96624,32.6,88.1,8.087579999999999,7.400399999999999,0.66,0.94,13.66431,1.1629200000000022,0.52,0.77,8.81881,3.5122533333333337,6.3,5.2,4.9,9.8,7.6,3.9,-0.46,-0.65,-6.889419999999999,-13.7436,6.6,28.9,21.5,0.35,30.9,0.92,103.019830322266
6,6,1,1,10298,123.6,24.5,125.38612571428573,36.4,72.4,9.49164,4.126800000000001,0.62,0.84,5.386560000000001,1.1970133333333333,0.62,0.92,5.899565714285715,0.5985066666666666,29.3,29.3,14.8,19.5,1.6,9.4,-0.31,-0.7,-4.26436,-9.6292,7.7,5.5,37.7,0.28,28.9,0.39,116.806695556641
5,5,2,2,2745,193.1,25.0,124.6257,13.6,124.3,13.126079999999998,18.645,0.67,0.8,16.656200000000002,5.552066666666666,0.6,0.77,14.35665,5.7178,4.1,4.4,19.2,16.4,1.3,4.8,0.36,-0.25,7.383419999999998,-6.215,15.9,13.4,46.7,0.29,22.1,1.93,108.141900634766
5,5,2,2,24187,149.1,32.0,147.9848,35.5,86.4,12.972960000000002,4.08672,0.61,0.9,11.8584,1.7568000000000008,0.57,0.75,9.234,4.103999999999999,23.0,26.5,18.2,7.5,3.6,2.5,-0.23,-0.78,-3.8750400000000007,-14.489280000000004,20.2,15.5,10.1,0.4,30.2,0.98,101.510888671875
5,5,2,1,13527,291.2,15.9,147.57363999999998,23.7,92.2,8.86964,1.2585300000000004,0.63,0.93,13.504995000000005,1.3553399999999982,0.87,0.85,11.36365,2.40642,20.4,25.8,14.4,17.9,9.8,2.4,0.48,-0.79,8.187359999999998,-4.734470000000002,5.8,25.0,42.6,0.36,32.0,1.64,90.5595947265625
5,5,1,2,25373,152.4,21.8,90.05594666666666,12.7,58.6,1.992399999999998,1.9338,0.92,0.89,7.996946666666667,1.1860640000000005,0.9,0.7,9.2295,5.274000000000001,14.6,4.6,29.8,12.2,4.7,1.2,0.15,0.34,0.3515999999999996,0.9962,18.0,20.4,14.9,0.26,32.9,0.72,111.928491210938
5,5,2,2,15747,142.0,34.3,149.388,27.4,87.2,10.682,7.063199999999998,0.5,0.78,8.502,3.197333333333333,0.55,0.8,9.592000000000002,3.197333333333333,16.7,3.3,18.9,29.6,8.0,5.3,0.51,-0.64,11.118,-12.5568,18.4,5.8,12.0,0.23,39.6,0.56,105.180932617188
5,5,1,1,6154,106.0,36.5,109.58543333333331,33.4,58.0,10.265999999999998,1.7109999999999992,0.41,0.67,2.6554333333333333,1.5694799999999998,0.9,0.9,7.830000000000001,1.0439999999999998,23.0,9.0,5.9,21.2,8.0,8.6,-0.4,0.41,-6.844,1.1889999999999994,21.3,21.8,33.8,0.37,35.5,1.89,115.767877197266
5,5,1,2,15760,251.1,16.6,138.20749666666669,42.9,64.7,12.04714,5.124239999999999,0.62,0.79,5.281676666666668,1.6847879999999995,0.52,0.81,6.812910000000001,2.130786666666667,18.6,29.8,9.5,10.1,4.4,4.3,0.02,-0.67,0.24586,-10.40376,22.2,29.2,22.7,0.39,32.2,1.09,85.1962219238281
5,5,2,1,28072,328.1,15.1,156.37210000000002,19.5,102.0,5.916,4.544099999999999,0.71,0.85,15.38925,3.621,0.89,0.72,10.8936,5.083680000000001,24.0,22.4,29.9,28.7,5.5,7.3,0.6,-0.19,8.873999999999999,-1.0658999999999998,0.4,9.4,42.5,0.35,38.6,1.2,87.9529968261719
5,5,1,2,12270,225.2,16.7,125.83950000000002,31.7,52.5,1.1024999999999996,4.599,0.88,0.79,6.083000000000001,1.9404,0.76,0.87,8.67825,1.7289999999999992,9.9,9.0,20.2,29.2,2.5,8.8,-0.65,-0.27,-2.047499999999999,-1.7010000000000003,8.6,14.8,11.9,0.35,23.7,1.99,86.5105834960938
5,5,1,1,6362,166.0,28.0,99.6784,15.1,133.5,20.9061,2.9369999999999976,0.42,0.72,6.7284,3.139920000000001,0.8,0.75,13.35,5.340000000000001,21.8,23.2,26.0,19.4,4.9,6.0,0.46,0.78,17.8089,10.412999999999997,0.5,22.5,49.9,0.48,21.9,0.41,116.3822265625
5,5,2,2,28171,102.1,37.9,108.77898,10.5,56.4,8.57844,1.3874400000000002,0.61,0.61,5.24661,4.472519999999999,0.94,0.72,9.542879999999998,4.9481600000000014,28.3,6.4,29.8,8.7,9.7,7.0,0.22,-0.18,2.41956,-0.30456,10.5,25.9,17.8,0.27,36.9,1.11,117.182122802734
5,5,1,2,5645,145.8,34.4,121.76004666666668,30.2,125.3,15.035999999999998,23.85712,0.5,0.94,9.815166666666666,0.7518,0.44,0.68,9.37244,5.880746666666664,29.1,18.0,5.4,24.1,2.4,4.9,-0.52,0.32,-16.289,11.22688,9.5,8.6,41.4,0.14,16.0,0.34,114.379907226563
6,6,1,1,10981,211.8,15.7,113.52932,34.1,117.1,15.861195000000002,17.564999999999998,0.57,0.92,8.772462857142855,0.8899599999999998,0.5,0.76,6.356857142857143,2.342,12.1,28.1,15.0,13.1,1.7,9.7,0.37,0.4,9.315305000000002,11.71,17.3,21.6,47.4,0.24,23.1,1.21,113.037774658203
5,5,1,1,26349,262.1,15.8,120.37451666666666,42.4,78.5,13.87095,13.564799999999998,0.43,0.82,4.613183333333334,1.21518,0.64,0.7,5.8613333333333335,3.0144000000000006,10.8,26.2,6.6,6.9,4.8,4.9,0.38,-0.04,8.50155,-0.5651999999999999,14.4,5.6,25.5,0.2,34.4,1.68,89.9735046386719
5,5,2,2,28054,152.6,33.1,154.00975499999998,45.2,88.1,10.60724,10.704149999999998,0.57,0.77,9.6667725,3.849969999999999,0.46,0.67,6.788105,4.457859999999999,4.1,19.8,25.8,16.5,2.5,2.7,0.44,0.55,8.33426,13.08285,3.7,9.0,27.1,0.11,34.4,0.48,99.57705078125
5,5,2,2,20652,225.9,23.9,184.5803,45.1,94.0,1.9505000000000008,2.8764000000000003,0.95,0.75,16.74375,7.441666666666667,0.88,0.73,15.0964,7.444800000000001,3.7,15.3,20.6,20.5,6.9,9.2,-0.17,-0.49,-0.3995000000000002,-2.7636000000000003,6.0,1.9,31.6,0.47,23.9,0.44,87.723291015625
6,6,1,2,6368,161.5,18.0,131.9607142857143,22.9,64.3,15.383774999999998,1.4146,0.45,0.76,3.141514285714286,1.1573999999999998,0.8,0.86,11.0596,2.400533333333333,3.1,18.6,23.8,28.5,9.6,6.0,0.13,0.78,2.298725,5.0154,14.1,23.4,37.0,0.32,30.7,0.72,101.565972900391
5,5,2,2,9421,219.4,21.1,134.30525,33.8,96.3,5.306130000000001,11.18043,0.62,0.82,12.239729999999998,3.5823600000000013,0.46,0.71,7.862895,4.282140000000001,13.7,19.7,3.1,16.4,7.3,6.5,0.71,-0.57,12.99087,-14.820569999999998,23.5,8.8,27.9,0.34,10.4,1.76,97.6295715332031
5,5,2,1,15806,184.4,22.9,124.82102333333332,45.9,72.7,10.305225,9.97444,0.65,0.78,9.214725,3.465366666666666,0.44,0.88,4.691573333333333,0.7677120000000002,22.9,12.2,18.7,14.7,7.9,8.2,-0.19,0.51,-2.417275,10.38156,9.1,14.1,42.0,0.24,21.0,1.66,96.4092041015625
6,6,2,2,26674,214.7,15.1,147.01105,43.3,71.5,5.89875,13.567125,0.67,0.82,9.820525,2.8743000000000003,0.45,0.8,6.435000000000001,2.145,6.4,6.0,13.5,28.3,2.2,8.0,0.5,0.31,5.89875,6.095374999999999,23.1,21.0,43.2,0.23,26.7,1.41,91.3680053710938
5,5,1,1,19768,236.0,16.1,115.78700666666668,26.7,64.4,8.375220000000002,2.9366400000000006,0.49,0.95,4.996366666666667,0.3155599999999999,0.62,0.78,5.190640000000001,1.756832,25.8,27.9,19.5,28.6,8.1,2.5,-0.49,-0.76,-8.046780000000002,-9.29936,5.0,5.9,47.0,0.3,22.4,1.39,91.8232055664063
6,6,2,1,21389,165.1,18.9,141.59181999999998,36.4,68.6,4.753979999999999,3.9445,0.78,0.83,11.102909999999998,3.0321200000000013,0.75,0.76,5.585999999999999,2.058,4.7,19.4,20.6,18.2,7.0,5.6,0.37,0.54,2.79202,4.6305,23.6,11.1,45.0,0.48,32.8,1.13,100.028405761719
5,5,1,2,11739,152.1,26.7,107.5534667,10.7,81.4,10.4192,8.72608,0.68,0.62,5.719706667,4.206752,0.68,0.76,10.51688,4.42816,8.5,15.2,25.6,16.0,9.1,2.6,0.2,0.33,2.6048,4.29792,7.9,22.9,40.0,0.15,36.3,0.84,109.1381165
5,5,1,1,18188,299.8,15.4,93.06245833333334,6.0,147.5,16.453625,2.13875,0.77,0.83,15.711208333333332,3.86155,0.9,0.73,16.15125,7.1685,4.7,11.5,4.9,13.6,6.1,1.1,-0.03,-0.71,-0.508875,-5.23625,28.5,22.3,42.0,0.41,30.1,0.99,112.378411865234
5,5,1,2,19015,226.6,21.6,143.54968,25.2,103.1,1.3403,13.13494,0.87,0.8,11.9596,3.5878799999999984,0.48,0.82,10.145039999999998,2.96928,12.2,26.0,19.4,12.9,8.3,7.7,0.8,0.51,5.361200000000003,13.67106,7.0,9.6,30.2,0.49,39.5,0.7,96.4625183105469
